lat,lon,time,type
59.962728,30.307050,2018-04-05T14:04:30,car
59.962835,30.307222,2018-04-05T14:04:40,car
59.962942,30.307394,2018-04-05T14:04:50,car
59.963049,30.307565,2018-04-05T14:05:00,car
59.963156,30.307737,2018-04-05T14:05:10,car
59.963263,30.307909,2018-04-05T14:05:20,car
59.963370,30.308080,2018-04-05T14:05:30,car
59.963477,30.308252,2018-04-05T14:05:40,car
59.963584,30.308424,2018-04-05T14:05:50,car
59.963691,30.308596,2018-04-05T14:06:00,car
59.963798,30.308767,2018-04-05T14:06:10,car
59.963906,30.308939,2018-04-05T14:06:20,car
59.964013,30.309111,2018-04-05T14:06:30,car
59.964120,30.309282,2018-04-05T14:06:40,car
59.964227,30.309454,2018-04-05T14:06:50,car
59.964334,30.309626,2018-04-05T14:07:00,car
59.964441,30.309797,2018-04-05T14:07:10,car
59.964548,30.309969,2018-04-05T14:07:20,car
59.964655,30.310141,2018-04-05T14:07:30,car
59.964762,30.310312,2018-04-05T14:07:40,car
59.964869,30.310484,2018-04-05T14:07:50,car
59.964976,30.310656,2018-04-05T14:08:00,car
59.965084,30.310828,2018-04-05T14:08:10,car
59.965191,30.310999,2018-04-05T14:08:20,car
59.965298,30.311171,2018-04-05T14:08:30,car
59.965405,30.311343,2018-04-05T14:08:40,car
59.965512,30.311514,2018-04-05T14:08:50,car
59.965619,30.311686,2018-04-05T14:09:00,car
59.965910,30.311521,2018-04-05T14:09:10,car
59.966115,30.311316,2018-04-05T14:09:20,car
59.966320,30.311111,2018-04-05T14:09:30,car
59.961489,30.291846,2018-04-07T11:40:20,car
59.961596,30.292019,2018-04-07T11:40:30,car
59.961703,30.292191,2018-04-07T11:40:40,car
59.961809,30.292364,2018-04-07T11:40:50,car
59.961916,30.292536,2018-04-07T11:41:00,car
59.962023,30.292709,2018-04-07T11:41:10,car
59.962130,30.292881,2018-04-07T11:41:20,car
59.962236,30.293054,2018-04-07T11:41:30,car
59.962343,30.293226,2018-04-07T11:41:40,car
59.962450,30.293399,2018-04-07T11:41:50,car
59.962557,30.293572,2018-04-07T11:42:00,car
59.962664,30.293744,2018-04-07T11:42:10,car
59.962770,30.293917,2018-04-07T11:42:20,car
59.962877,30.294089,2018-04-07T11:42:30,car
59.962984,30.294262,2018-04-07T11:42:40,car
59.963091,30.294434,2018-04-07T11:42:50,car
59.963197,30.294607,2018-04-07T11:43:00,car
59.963304,30.294780,2018-04-07T11:43:10,car
59.963411,30.294952,2018-04-07T11:43:20,car
59.963518,30.295125,2018-04-07T11:43:30,car
59.963625,30.295297,2018-04-07T11:43:40,car
59.963731,30.295470,2018-04-07T11:43:50,car
59.963838,30.295642,2018-04-07T11:44:00,car
59.963945,30.295815,2018-04-07T11:44:10,car
59.964052,30.295987,2018-04-07T11:44:20,car
59.964159,30.296160,2018-04-07T11:44:30,car
59.964265,30.296333,2018-04-07T11:44:40,car
59.964372,30.296505,2018-04-07T11:44:50,car
59.964479,30.296678,2018-04-07T11:45:00,car
59.964586,30.296850,2018-04-07T11:45:10,car
59.964692,30.297023,2018-04-07T11:45:20,car
59.964799,30.297195,2018-04-07T11:45:30,car
59.964906,30.297368,2018-04-07T11:45:40,car
59.963266,30.288461,2018-04-07T20:15:50,foot
59.963164,30.288642,2018-04-07T20:16:00,foot
59.963063,30.288823,2018-04-07T20:16:10,foot
59.962961,30.289005,2018-04-07T20:16:20,foot
59.962860,30.289186,2018-04-07T20:16:30,foot
59.962758,30.289367,2018-04-07T20:16:40,foot
59.962657,30.289548,2018-04-07T20:16:50,foot
59.962556,30.289730,2018-04-07T20:17:00,foot
59.962454,30.289911,2018-04-07T20:17:10,foot
59.962352,30.290092,2018-04-07T20:17:20,foot
59.962251,30.290273,2018-04-07T20:17:30,foot
59.962149,30.290454,2018-04-07T20:17:40,foot
59.962048,30.290636,2018-04-07T20:17:50,foot
59.961946,30.290817,2018-04-07T20:18:00,foot
59.961845,30.290998,2018-04-07T20:18:10,foot
59.961743,30.291179,2018-04-07T20:18:20,foot
59.961642,30.291361,2018-04-07T20:18:30,foot
59.961540,30.291542,2018-04-07T20:18:40,foot
59.961439,30.291723,2018-04-07T20:18:50,foot
60.002604,30.297853,2018-04-02T18:45:10,foot
60.002875,30.297726,2018-04-02T18:45:20,foot
60.003145,30.297599,2018-04-02T18:45:30,foot
60.003171,30.297400,2018-04-02T18:45:40,foot
60.003197,30.297201,2018-04-02T18:45:50,foot
60.003223,30.297001,2018-04-02T18:46:00,foot
60.003250,30.296802,2018-04-02T18:46:10,foot
60.003276,30.296603,2018-04-02T18:46:20,foot
60.003302,30.296404,2018-04-02T18:46:30,foot
60.003328,30.296204,2018-04-02T18:46:40,foot
60.003354,30.296005,2018-04-02T18:46:50,foot
60.003380,30.295806,2018-04-02T18:47:00,foot
60.003406,30.295607,2018-04-02T18:47:10,foot
60.003433,30.295408,2018-04-02T18:47:20,foot
60.003459,30.295208,2018-04-02T18:47:30,foot
60.003485,30.295009,2018-04-02T18:47:40,foot
60.003511,30.294810,2018-04-02T18:47:50,foot
60.003537,30.294611,2018-04-02T18:48:00,foot
60.003563,30.294412,2018-04-02T18:48:10,foot
60.003589,30.294212,2018-04-02T18:48:20,foot
60.003615,30.294013,2018-04-02T18:48:30,foot
60.003642,30.293814,2018-04-02T18:48:40,foot
60.003668,30.293615,2018-04-02T18:48:50,foot
60.003694,30.293415,2018-04-02T18:49:00,foot
60.003720,30.293216,2018-04-02T18:49:10,foot
60.003746,30.293017,2018-04-02T18:49:20,foot
60.003772,30.292818,2018-04-02T18:49:30,foot
60.003798,30.292619,2018-04-02T18:49:40,foot
60.003825,30.292419,2018-04-02T18:49:50,foot
60.003851,30.292220,2018-04-02T18:50:00,foot
60.003877,30.292021,2018-04-02T18:50:10,foot
60.003903,30.291822,2018-04-02T18:50:20,foot
60.003929,30.291623,2018-04-02T18:50:30,foot
60.003955,30.291423,2018-04-02T18:50:40,foot
60.003981,30.291224,2018-04-02T18:50:50,foot
60.004008,30.291025,2018-04-02T18:51:00,foot
60.004034,30.290826,2018-04-02T18:51:10,foot
60.004060,30.290626,2018-04-02T18:51:20,foot
60.004086,30.290427,2018-04-02T18:51:30,foot
60.004112,30.290228,2018-04-02T18:51:40,foot
60.004138,30.290029,2018-04-02T18:51:50,foot
60.004164,30.289830,2018-04-02T18:52:00,foot
60.004190,30.289630,2018-04-02T18:52:10,foot
60.004217,30.289431,2018-04-02T18:52:20,foot
60.004243,30.289232,2018-04-02T18:52:30,foot
60.004269,30.289033,2018-04-02T18:52:40,foot
60.004295,30.288834,2018-04-02T18:52:50,foot
60.004321,30.288634,2018-04-02T18:53:00,foot
60.004347,30.288435,2018-04-02T18:53:10,foot
60.004373,30.288236,2018-04-02T18:53:20,foot
60.004400,30.288037,2018-04-02T18:53:30,foot
60.004426,30.287837,2018-04-02T18:53:40,foot
60.004452,30.287638,2018-04-02T18:53:50,foot
60.004478,30.287439,2018-04-02T18:54:00,foot
60.004504,30.287240,2018-04-02T18:54:10,foot
60.004530,30.287041,2018-04-02T18:54:20,foot
60.004556,30.286841,2018-04-02T18:54:30,foot
60.004583,30.286642,2018-04-02T18:54:40,foot
60.004609,30.286443,2018-04-02T18:54:50,foot
60.004635,30.286244,2018-04-02T18:55:00,foot
60.004661,30.286044,2018-04-02T18:55:10,foot
60.004687,30.285845,2018-04-02T18:55:20,foot
60.004713,30.285646,2018-04-02T18:55:30,foot
60.004739,30.285447,2018-04-02T18:55:40,foot
60.004765,30.285248,2018-04-02T18:55:50,foot
60.004792,30.285048,2018-04-02T18:56:00,foot
60.004818,30.284849,2018-04-02T18:56:10,foot
60.004844,30.284650,2018-04-02T18:56:20,foot
60.004870,30.284451,2018-04-02T18:56:30,foot
60.004896,30.284252,2018-04-02T18:56:40,foot
60.004922,30.284052,2018-04-02T18:56:50,foot
60.004948,30.283853,2018-04-02T18:57:00,foot
60.004975,30.283654,2018-04-02T18:57:10,foot
60.005001,30.283455,2018-04-02T18:57:20,foot
60.005027,30.283255,2018-04-02T18:57:30,foot
60.005053,30.283056,2018-04-02T18:57:40,foot
60.005079,30.282857,2018-04-02T18:57:50,foot
60.005105,30.282658,2018-04-02T18:58:00,foot
60.005131,30.282459,2018-04-02T18:58:10,foot
60.005158,30.282259,2018-04-02T18:58:20,foot
60.005184,30.282060,2018-04-02T18:58:30,foot
60.005210,30.281861,2018-04-02T18:58:40,foot
60.005236,30.281662,2018-04-02T18:58:50,foot
60.005262,30.281463,2018-04-02T18:59:00,foot
60.005288,30.281263,2018-04-02T18:59:10,foot
60.005314,30.281064,2018-04-02T18:59:20,foot
60.005340,30.280865,2018-04-02T18:59:30,foot
60.005367,30.280666,2018-04-02T18:59:40,foot
60.005393,30.280466,2018-04-02T18:59:50,foot
60.005419,30.280267,2018-04-02T19:00:00,foot
60.005445,30.280068,2018-04-02T19:00:10,foot
60.005471,30.279869,2018-04-02T19:00:20,foot
60.005497,30.279670,2018-04-02T19:00:30,foot
60.005523,30.279470,2018-04-02T19:00:40,foot
60.005550,30.279271,2018-04-02T19:00:50,foot
60.005576,30.279072,2018-04-02T19:01:00,foot
60.005602,30.278873,2018-04-02T19:01:10,foot
60.005628,30.278674,2018-04-02T19:01:20,foot
60.005654,30.278474,2018-04-02T19:01:30,foot
60.005680,30.278275,2018-04-02T19:01:40,foot
60.005706,30.278076,2018-04-02T19:01:50,foot
60.005733,30.277877,2018-04-02T19:02:00,foot
60.005759,30.277677,2018-04-02T19:02:10,foot
60.005785,30.277478,2018-04-02T19:02:20,foot
60.005811,30.277279,2018-04-02T19:02:30,foot
60.005837,30.277080,2018-04-02T19:02:40,foot
60.005863,30.276881,2018-04-02T19:02:50,foot
60.005889,30.276681,2018-04-02T19:03:00,foot
60.005916,30.276482,2018-04-02T19:03:10,foot
60.005942,30.276283,2018-04-02T19:03:20,foot
60.005968,30.276084,2018-04-02T19:03:30,foot
60.005994,30.275884,2018-04-02T19:03:40,foot
60.006020,30.275685,2018-04-02T19:03:50,foot
60.006046,30.275486,2018-04-02T19:04:00,foot
60.006072,30.275287,2018-04-02T19:04:10,foot
60.006098,30.275088,2018-04-02T19:04:20,foot
60.006125,30.274888,2018-04-02T19:04:30,foot
60.006151,30.274689,2018-04-02T19:04:40,foot
60.006177,30.274490,2018-04-02T19:04:50,foot
60.006203,30.274291,2018-04-02T19:05:00,foot
60.006229,30.274092,2018-04-02T19:05:10,foot
60.006255,30.273892,2018-04-02T19:05:20,foot
60.006281,30.273693,2018-04-02T19:05:30,foot
60.006308,30.273494,2018-04-02T19:05:40,foot
60.006334,30.273295,2018-04-02T19:05:50,foot
60.006360,30.273095,2018-04-02T19:06:00,foot
60.006386,30.272896,2018-04-02T19:06:10,foot
60.006412,30.272697,2018-04-02T19:06:20,foot
60.006438,30.272498,2018-04-02T19:06:30,foot
60.006464,30.272299,2018-04-02T19:06:40,foot
60.006491,30.272099,2018-04-02T19:06:50,foot
60.006517,30.271900,2018-04-02T19:07:00,foot
60.006543,30.271701,2018-04-02T19:07:10,foot
60.006569,30.271502,2018-04-02T19:07:20,foot
60.006595,30.271303,2018-04-02T19:07:30,foot
60.006621,30.271103,2018-04-02T19:07:40,foot
60.006647,30.270904,2018-04-02T19:07:50,foot
60.006673,30.270705,2018-04-02T19:08:00,foot
60.006700,30.270506,2018-04-02T19:08:10,foot
60.006726,30.270306,2018-04-02T19:08:20,foot
60.006752,30.270107,2018-04-02T19:08:30,foot
60.006778,30.269908,2018-04-02T19:08:40,foot
60.006804,30.269709,2018-04-02T19:08:50,foot
60.006830,30.269510,2018-04-02T19:09:00,foot
60.006856,30.269310,2018-04-02T19:09:10,foot
60.006883,30.269111,2018-04-02T19:09:20,foot
60.006909,30.268912,2018-04-02T19:09:30,foot
60.006935,30.268713,2018-04-02T19:09:40,foot
60.006961,30.268513,2018-04-02T19:09:50,foot
60.006987,30.268314,2018-04-02T19:10:00,foot
60.007013,30.268115,2018-04-02T19:10:10,foot
60.007039,30.267916,2018-04-02T19:10:20,foot
60.007066,30.267717,2018-04-02T19:10:30,foot
60.007092,30.267517,2018-04-02T19:10:40,foot
60.007118,30.267318,2018-04-02T19:10:50,foot
60.007144,30.267119,2018-04-02T19:11:00,foot
60.007170,30.266920,2018-04-02T19:11:10,foot
60.007196,30.266721,2018-04-02T19:11:20,foot
60.007222,30.266521,2018-04-02T19:11:30,foot
60.007248,30.266322,2018-04-02T19:11:40,foot
60.007275,30.266123,2018-04-02T19:11:50,foot
60.007301,30.265924,2018-04-02T19:12:00,foot
60.007327,30.265724,2018-04-02T19:12:10,foot
60.007353,30.265525,2018-04-02T19:12:20,foot
60.007379,30.265326,2018-04-02T19:12:30,foot
60.007405,30.265127,2018-04-02T19:12:40,foot
60.007431,30.264928,2018-04-02T19:12:50,foot
60.007458,30.264728,2018-04-02T19:13:00,foot
60.007484,30.264529,2018-04-02T19:13:10,foot
60.007510,30.264330,2018-04-02T19:13:20,foot
60.007536,30.264131,2018-04-02T19:13:30,foot
60.007562,30.263932,2018-04-02T19:13:40,foot
60.007588,30.263732,2018-04-02T19:13:50,foot
60.007614,30.263533,2018-04-02T19:14:00,foot
60.007641,30.263334,2018-04-02T19:14:10,foot
60.007667,30.263135,2018-04-02T19:14:20,foot
60.007693,30.262935,2018-04-02T19:14:30,foot
60.007719,30.262736,2018-04-02T19:14:40,foot
60.007745,30.262537,2018-04-02T19:14:50,foot
60.007771,30.262338,2018-04-02T19:15:00,foot
60.007797,30.262139,2018-04-02T19:15:10,foot
60.007823,30.261939,2018-04-02T19:15:20,foot
60.007850,30.261740,2018-04-02T19:15:30,foot
60.007876,30.261541,2018-04-02T19:15:40,foot
60.007902,30.261342,2018-04-02T19:15:50,foot
60.007928,30.261143,2018-04-02T19:16:00,foot
60.007954,30.260943,2018-04-02T19:16:10,foot
60.007980,30.260744,2018-04-02T19:16:20,foot
60.008006,30.260545,2018-04-02T19:16:30,foot
60.008033,30.260346,2018-04-02T19:16:40,foot
60.008059,30.260146,2018-04-02T19:16:50,foot
60.008085,30.259947,2018-04-02T19:17:00,foot
60.008111,30.259748,2018-04-02T19:17:10,foot
60.008178,30.259533,2018-04-02T19:17:20,foot
60.008246,30.259319,2018-04-02T19:17:30,foot
60.008313,30.259104,2018-04-02T19:17:40,foot
60.008468,30.258909,2018-04-02T19:17:50,foot
60.008624,30.258713,2018-04-02T19:18:00,foot
59.942872,30.277607,2018-04-01T12:02:10,car
59.942929,30.277802,2018-04-01T12:02:20,car
59.942985,30.277997,2018-04-01T12:02:30,car
59.943042,30.278193,2018-04-01T12:02:40,car
59.943098,30.278388,2018-04-01T12:02:50,car
59.943155,30.278583,2018-04-01T12:03:00,car
59.943211,30.278778,2018-04-01T12:03:10,car
59.943268,30.278973,2018-04-01T12:03:20,car
59.943324,30.279169,2018-04-01T12:03:30,car
59.943381,30.279364,2018-04-01T12:03:40,car
59.943437,30.279559,2018-04-01T12:03:50,car
59.943494,30.279754,2018-04-01T12:04:00,car
59.943550,30.279950,2018-04-01T12:04:10,car
59.943607,30.280145,2018-04-01T12:04:20,car
59.943663,30.280340,2018-04-01T12:04:30,car
59.943720,30.280535,2018-04-01T12:04:40,car
59.943776,30.280730,2018-04-01T12:04:50,car
59.943833,30.280926,2018-04-01T12:05:00,car
59.943889,30.281121,2018-04-01T12:05:10,car
59.943946,30.281316,2018-04-01T12:05:20,car
59.944002,30.281511,2018-04-01T12:05:30,car
59.944059,30.281706,2018-04-01T12:05:40,car
59.944115,30.281902,2018-04-01T12:05:50,car
59.944172,30.282097,2018-04-01T12:06:00,car
59.944228,30.282292,2018-04-01T12:06:10,car
59.944285,30.282487,2018-04-01T12:06:20,car
59.944341,30.282682,2018-04-01T12:06:30,car
59.944398,30.282878,2018-04-01T12:06:40,car
59.944454,30.283073,2018-04-01T12:06:50,car
59.944511,30.283268,2018-04-01T12:07:00,car
59.944567,30.283463,2018-04-01T12:07:10,car
59.944624,30.283658,2018-04-01T12:07:20,car
59.944680,30.283854,2018-04-01T12:07:30,car
59.944737,30.284049,2018-04-01T12:07:40,car
59.944793,30.284244,2018-04-01T12:07:50,car
59.944850,30.284439,2018-04-01T12:08:00,car
59.944906,30.284635,2018-04-01T12:08:10,car
59.944963,30.284830,2018-04-01T12:08:20,car
59.945019,30.285025,2018-04-01T12:08:30,car
59.945076,30.285220,2018-04-01T12:08:40,car
59.945132,30.285415,2018-04-01T12:08:50,car
59.945189,30.285611,2018-04-01T12:09:00,car
59.945245,30.285806,2018-04-01T12:09:10,car
59.945302,30.286001,2018-04-01T12:09:20,car
59.945516,30.286008,2018-04-01T12:09:30,car
59.945654,30.285851,2018-04-01T12:09:40,car
59.945793,30.285694,2018-04-01T12:09:50,car
59.945931,30.285537,2018-04-01T12:10:00,car
59.946069,30.285380,2018-04-01T12:10:10,car
59.946207,30.285223,2018-04-01T12:10:20,car
59.946346,30.285066,2018-04-01T12:10:30,car
59.946484,30.284909,2018-04-01T12:10:40,car
59.946622,30.284753,2018-04-01T12:10:50,car
59.946760,30.284596,2018-04-01T12:11:00,car
59.946899,30.284439,2018-04-01T12:11:10,car
59.947037,30.284282,2018-04-01T12:11:20,car
59.947175,30.284125,2018-04-01T12:11:30,car
59.947313,30.283968,2018-04-01T12:11:40,car
59.947452,30.283811,2018-04-01T12:11:50,car
59.947590,30.283654,2018-04-01T12:12:00,car
59.947710,30.283815,2018-04-01T12:12:10,car
59.947830,30.283976,2018-04-01T12:12:20,car
59.947950,30.284137,2018-04-01T12:12:30,car
59.948070,30.284298,2018-04-01T12:12:40,car
59.948190,30.284459,2018-04-01T12:12:50,car
59.948310,30.284620,2018-04-01T12:13:00,car
59.948429,30.284781,2018-04-01T12:13:10,car
59.948549,30.284942,2018-04-01T12:13:20,car
59.948669,30.285103,2018-04-01T12:13:30,car
59.948789,30.285263,2018-04-01T12:13:40,car
59.948909,30.285424,2018-04-01T12:13:50,car
59.949029,30.285585,2018-04-01T12:14:00,car
59.949149,30.285746,2018-04-01T12:14:10,car
59.949269,30.285907,2018-04-01T12:14:20,car
59.949389,30.286068,2018-04-01T12:14:30,car
59.949509,30.286229,2018-04-01T12:14:40,car
59.949629,30.286390,2018-04-01T12:14:50,car
59.949749,30.286551,2018-04-01T12:15:00,car
59.949869,30.286712,2018-04-01T12:15:10,car
59.949989,30.286873,2018-04-01T12:15:20,car
59.950108,30.287034,2018-04-01T12:15:30,car
59.950228,30.287195,2018-04-01T12:15:40,car
59.950348,30.287356,2018-04-01T12:15:50,car
59.950468,30.287517,2018-04-01T12:16:00,car
59.950588,30.287678,2018-04-01T12:16:10,car
59.950708,30.287839,2018-04-01T12:16:20,car
59.950828,30.288000,2018-04-01T12:16:30,car
59.950948,30.288161,2018-04-01T12:16:40,car
59.951068,30.288322,2018-04-01T12:16:50,car
59.951188,30.288483,2018-04-01T12:17:00,car
59.951308,30.288643,2018-04-01T12:17:10,car
59.951428,30.288804,2018-04-01T12:17:20,car
59.951548,30.288965,2018-04-01T12:17:30,car
59.951667,30.289126,2018-04-01T12:17:40,car
59.951787,30.289287,2018-04-01T12:17:50,car
59.951907,30.289448,2018-04-01T12:18:00,car
59.952027,30.289609,2018-04-01T12:18:10,car
59.952147,30.289770,2018-04-01T12:18:20,car
59.952267,30.289931,2018-04-01T12:18:30,car
59.952387,30.290092,2018-04-01T12:18:40,car
59.952465,30.290285,2018-04-01T12:18:50,car
59.952542,30.290477,2018-04-01T12:19:00,car
59.952619,30.290669,2018-04-01T12:19:10,car
59.952697,30.290862,2018-04-01T12:19:20,car
59.952804,30.291036,2018-04-01T12:19:30,car
59.952912,30.291210,2018-04-01T12:19:40,car
59.953019,30.291384,2018-04-01T12:19:50,car
59.953126,30.291557,2018-04-01T12:20:00,car
59.953234,30.291731,2018-04-01T12:20:10,car
59.953341,30.291905,2018-04-01T12:20:20,car
59.953448,30.292079,2018-04-01T12:20:30,car
59.953556,30.292253,2018-04-01T12:20:40,car
59.953663,30.292427,2018-04-01T12:20:50,car
59.953770,30.292601,2018-04-01T12:21:00,car
59.953878,30.292775,2018-04-01T12:21:10,car
59.953985,30.292948,2018-04-01T12:21:20,car
59.954093,30.293122,2018-04-01T12:21:30,car
59.954200,30.293296,2018-04-01T12:21:40,car
59.954307,30.293470,2018-04-01T12:21:50,car
59.954415,30.293644,2018-04-01T12:22:00,car
59.954522,30.293818,2018-04-01T12:22:10,car
59.954629,30.293992,2018-04-01T12:22:20,car
59.954737,30.294166,2018-04-01T12:22:30,car
59.954844,30.294339,2018-04-01T12:22:40,car
59.954951,30.294513,2018-04-01T12:22:50,car
59.955059,30.294687,2018-04-01T12:23:00,car
59.955166,30.294861,2018-04-01T12:23:10,car
59.955147,30.294817,2018-04-01T19:49:00,car
59.955257,30.294992,2018-04-01T19:49:10,car
59.955366,30.295167,2018-04-01T19:49:20,car
59.955476,30.295342,2018-04-01T19:49:30,car
59.955586,30.295517,2018-04-01T19:49:40,car
59.955696,30.295693,2018-04-01T19:49:50,car
59.955805,30.295868,2018-04-01T19:50:00,car
59.955915,30.296043,2018-04-01T19:50:10,car
59.956025,30.296218,2018-04-01T19:50:20,car
59.956134,30.296393,2018-04-01T19:50:30,car
59.956244,30.296568,2018-04-01T19:50:40,car
59.956354,30.296743,2018-04-01T19:50:50,car
59.956463,30.296918,2018-04-01T19:51:00,car
59.956573,30.297094,2018-04-01T19:51:10,car
59.956683,30.297269,2018-04-01T19:51:20,car
59.956793,30.297444,2018-04-01T19:51:30,car
59.956902,30.297619,2018-04-01T19:51:40,car
59.957012,30.297794,2018-04-01T19:51:50,car
59.957122,30.297969,2018-04-01T19:52:00,car
59.957231,30.298144,2018-04-01T19:52:10,car
59.957341,30.298319,2018-04-01T19:52:20,car
59.957451,30.298495,2018-04-01T19:52:30,car
59.957561,30.298670,2018-04-01T19:52:40,car
59.957670,30.298845,2018-04-01T19:52:50,car
59.957780,30.299020,2018-04-01T19:53:00,car
59.957857,30.298835,2018-04-01T19:53:10,car
59.957933,30.298650,2018-04-01T19:53:20,car
59.958010,30.298465,2018-04-01T19:53:30,car
59.958086,30.298279,2018-04-01T19:53:40,car
59.958163,30.298094,2018-04-01T19:53:50,car
59.958240,30.297909,2018-04-01T19:54:00,car
59.958316,30.297724,2018-04-01T19:54:10,car
59.958393,30.297539,2018-04-01T19:54:20,car
59.958469,30.297354,2018-04-01T19:54:30,car
59.958546,30.297169,2018-04-01T19:54:40,car
59.958623,30.296984,2018-04-01T19:54:50,car
59.958699,30.296798,2018-04-01T19:55:00,car
59.958776,30.296613,2018-04-01T19:55:10,car
59.958852,30.296428,2018-04-01T19:55:20,car
59.958929,30.296243,2018-04-01T19:55:30,car
59.959129,30.296107,2018-04-01T19:55:40,car
59.959329,30.295971,2018-04-01T19:55:50,car
59.959421,30.295789,2018-04-01T19:56:00,car
59.959512,30.295606,2018-04-01T19:56:10,car
59.959604,30.295424,2018-04-01T19:56:20,car
59.959696,30.295241,2018-04-01T19:56:30,car
59.959787,30.295059,2018-04-01T19:56:40,car
59.959879,30.294876,2018-04-01T19:56:50,car
59.959971,30.294694,2018-04-01T19:57:00,car
59.960062,30.294511,2018-04-01T19:57:10,car
59.960154,30.294329,2018-04-01T19:57:20,car
59.960246,30.294146,2018-04-01T19:57:30,car
59.960337,30.293964,2018-04-01T19:57:40,car
59.960429,30.293781,2018-04-01T19:57:50,car
59.960521,30.293599,2018-04-01T19:58:00,car
59.960612,30.293416,2018-04-01T19:58:10,car
59.960704,30.293234,2018-04-01T19:58:20,car
59.960809,30.293045,2018-04-01T19:58:30,car
59.960915,30.292856,2018-04-01T19:58:40,car
59.961020,30.292668,2018-04-01T19:58:50,car
59.961126,30.292479,2018-04-01T19:59:00,car
59.961231,30.292290,2018-04-01T19:59:10,car
59.953448,30.292079,2018-04-01T12:20:30,car
59.953556,30.292253,2018-04-01T12:20:40,car
59.953663,30.292427,2018-04-01T12:20:50,car
59.95377,30.292601,2018-04-01T12:21:00,car
59.953878,30.292775,2018-04-01T12:21:10,car
59.953985,30.292948,2018-04-01T12:21:20,car
59.954093,30.293122,2018-04-01T12:21:30,car
59.9542,30.293296,2018-04-01T12:21:40,car
59.954307,30.29347,2018-04-01T12:21:50,car
59.954415,30.293644,2018-04-01T12:22:00,car
59.954522,30.293818,2018-04-01T12:22:10,car
59.954629,30.293992,2018-04-01T12:22:20,car
59.954737,30.294166,2018-04-01T12:22:30,car
59.954844,30.294339,2018-04-01T12:22:40,car
59.954951,30.294513,2018-04-01T12:22:50,car
59.955059,30.294687,2018-04-01T12:23:00,car
59.955166,30.294861,2018-04-01T12:23:10,car
59.955147,30.294817,2018-04-01T19:49:00,car
59.955257,30.294992,2018-04-01T19:49:10,car
59.955366,30.295167,2018-04-01T19:49:20,car
59.955476,30.295342,2018-04-01T19:49:30,car
59.955586,30.295517,2018-04-01T19:49:40,car
59.955696,30.295693,2018-04-01T19:49:50,car
59.955805,30.295868,2018-04-01T19:50:00,car
59.955915,30.296043,2018-04-01T19:50:10,car
59.956025,30.296218,2018-04-01T19:50:20,car
59.956134,30.296393,2018-04-01T19:50:30,car
59.956244,30.296568,2018-04-01T19:50:40,car
59.956354,30.296743,2018-04-01T19:50:50,car
59.956463,30.296918,2018-04-01T19:51:00,car
59.956573,30.297094,2018-04-01T19:51:10,car
59.956683,30.297269,2018-04-01T19:51:20,car
59.956793,30.297444,2018-04-01T19:51:30,car
59.956902,30.297619,2018-04-01T19:51:40,car
59.957012,30.297794,2018-04-01T19:51:50,car
59.957122,30.297969,2018-04-01T19:52:00,car
59.957231,30.298144,2018-04-01T19:52:10,car
59.957341,30.298319,2018-04-01T19:52:20,car
59.957451,30.298495,2018-04-01T19:52:30,car
59.957561,30.29867,2018-04-01T19:52:40,car
59.95767,30.298845,2018-04-01T19:52:50,car
59.95778,30.29902,2018-04-01T19:53:00,car
59.957857,30.298835,2018-04-01T19:53:10,car
59.957933,30.29865,2018-04-01T19:53:20,car
59.95801,30.298465,2018-04-01T19:53:30,car
59.958086,30.298279,2018-04-01T19:53:40,car
59.958163,30.298094,2018-04-01T19:53:50,car
59.95824,30.297909,2018-04-01T19:54:00,car
59.958316,30.297724,2018-04-01T19:54:10,car
59.958393,30.297539,2018-04-01T19:54:20,car
59.958469,30.297354,2018-04-01T19:54:30,car
59.958546,30.297169,2018-04-01T19:54:40,car
59.958623,30.296984,2018-04-01T19:54:50,car
59.958699,30.296798,2018-04-01T19:55:00,car
59.958776,30.296613,2018-04-01T19:55:10,car
59.958852,30.296428,2018-04-01T19:55:20,car
59.958929,30.296243,2018-04-01T19:55:30,car
59.959129,30.296107,2018-04-01T19:55:40,car
59.959329,30.295971,2018-04-01T19:55:50,car
59.959421,30.295789,2018-04-01T19:56:00,car
59.959512,30.295606,2018-04-01T19:56:10,car
59.959604,30.295424,2018-04-01T19:56:20,car
59.959696,30.295241,2018-04-01T19:56:30,car
59.959787,30.295059,2018-04-01T19:56:40,car
59.959879,30.294876,2018-04-01T19:56:50,car
59.959971,30.294694,2018-04-01T19:57:00,car
59.960062,30.294511,2018-04-01T19:57:10,car
59.960154,30.294329,2018-04-01T19:57:20,car
59.960246,30.294146,2018-04-01T19:57:30,car
59.960337,30.293964,2018-04-01T19:57:40,car
59.960429,30.293781,2018-04-01T19:57:50,car
59.960521,30.293599,2018-04-01T19:58:00,car
59.960612,30.293416,2018-04-01T19:58:10,car
59.960704,30.293234,2018-04-01T19:58:20,car
59.960809,30.293045,2018-04-01T19:58:30,car
59.960915,30.292856,2018-04-01T19:58:40,car
59.96102,30.292668,2018-04-01T19:58:50,car
59.961126,30.292479,2018-04-01T19:59:00,car
59.961231,30.29229,2018-04-01T19:59:10,car
59.966298,30.311107,2018-04-02T08:55:10,car
