lat,lon,date,type
59.868882,30.320843,2018-05-01T17:38:40,foot
59.868881,30.320844,2018-05-01T17:38:50,foot
59.868879,30.320847,2018-05-01T17:39:00,foot
59.868885,30.320847,2018-05-01T17:39:10,foot
59.868884,30.320843,2018-05-01T17:39:20,foot
59.868880,30.320850,2018-05-01T17:39:30,foot
59.868886,30.320846,2018-05-01T17:39:40,foot
59.868886,30.320844,2018-05-01T17:39:50,foot
59.868885,30.320845,2018-05-01T17:40:00,foot
59.868885,30.320849,2018-05-01T17:40:10,foot
59.868886,30.320848,2018-05-01T17:40:20,foot
59.868885,30.320850,2018-05-01T17:40:30,foot
59.868878,30.320848,2018-05-01T17:40:40,foot
59.868881,30.320846,2018-05-01T17:40:50,foot
59.868881,30.320847,2018-05-01T17:41:00,foot
59.868880,30.320842,2018-05-01T17:41:10,foot
59.868877,30.320849,2018-05-01T17:41:20,foot
59.868877,30.320842,2018-05-01T17:41:30,foot
59.868884,30.320847,2018-05-01T17:41:40,foot
59.868886,30.320848,2018-05-01T17:41:50,foot
59.868877,30.320846,2018-05-01T17:42:00,foot
59.868885,30.320845,2018-05-01T17:42:10,foot
59.868879,30.320850,2018-05-01T17:42:20,foot
59.868883,30.320847,2018-05-01T17:42:30,foot
59.868886,30.320842,2018-05-01T17:42:40,foot
59.868882,30.320846,2018-05-01T17:42:50,foot
59.868885,30.320846,2018-05-01T17:43:00,foot
59.868886,30.320849,2018-05-01T17:43:10,foot
59.868879,30.320844,2018-05-01T17:43:20,foot
59.868884,30.320850,2018-05-01T17:43:30,foot
59.868878,30.320847,2018-05-01T17:43:40,foot
59.868877,30.320844,2018-05-01T17:43:50,foot
59.868885,30.320848,2018-05-01T17:44:00,foot
59.868880,30.320846,2018-05-01T17:44:10,foot
59.868884,30.320845,2018-05-01T17:44:20,foot
59.868882,30.320850,2018-05-01T17:44:30,foot
59.868883,30.320846,2018-05-01T17:44:40,foot
59.868884,30.320849,2018-05-01T17:44:50,foot
59.868885,30.320849,2018-05-01T17:45:00,foot
59.868882,30.320849,2018-05-01T17:45:10,foot
59.868886,30.320844,2018-05-01T17:45:20,foot
59.868880,30.320844,2018-05-01T17:45:30,foot
59.868877,30.320849,2018-05-01T17:45:40,foot
59.868880,30.320848,2018-05-01T17:45:50,foot
59.868879,30.320844,2018-05-01T17:46:00,foot
59.868882,30.320847,2018-05-01T17:46:10,foot
59.868881,30.320847,2018-05-01T17:46:20,foot
59.868881,30.320842,2018-05-01T17:46:30,foot
59.868884,30.320845,2018-05-01T17:46:40,foot
59.868877,30.320846,2018-05-01T17:46:50,foot
59.868882,30.320845,2018-05-01T17:47:00,foot
59.868884,30.320844,2018-05-01T17:47:10,foot
59.868883,30.320846,2018-05-01T17:47:20,foot
59.868885,30.320844,2018-05-01T17:47:30,foot
59.868882,30.320848,2018-05-01T17:47:40,foot
59.868880,30.320850,2018-05-01T17:47:50,foot
59.868879,30.320847,2018-05-01T17:48:00,foot
59.868878,30.320847,2018-05-01T17:48:10,foot
59.868880,30.320846,2018-05-01T17:48:20,foot
59.868877,30.320844,2018-05-01T17:48:30,foot
59.868878,30.320850,2018-05-01T17:48:40,foot
59.868883,30.320845,2018-05-01T17:48:50,foot
59.868877,30.320841,2018-05-01T17:49:00,foot
59.868882,30.320843,2018-05-01T17:49:10,foot
59.868881,30.320847,2018-05-01T17:49:20,foot
59.868884,30.320843,2018-05-01T17:49:30,foot
59.868877,30.320849,2018-05-01T17:49:40,foot
59.868882,30.320845,2018-05-01T17:49:50,foot
59.868880,30.320842,2018-05-01T17:50:00,foot
59.868882,30.320846,2018-05-01T17:50:10,foot
59.868885,30.320845,2018-05-01T17:50:20,foot
59.868886,30.320847,2018-05-01T17:50:30,foot
59.868883,30.320848,2018-05-01T17:50:40,foot
59.868883,30.320850,2018-05-01T17:50:50,foot
59.868878,30.320842,2018-05-01T17:51:00,foot
59.868880,30.320846,2018-05-01T17:51:10,foot
59.868886,30.320845,2018-05-01T17:51:20,foot
59.868877,30.320846,2018-05-01T17:51:30,foot
59.868878,30.320848,2018-05-01T17:51:40,foot
59.868881,30.320842,2018-05-01T17:51:50,foot
59.868885,30.320846,2018-05-01T17:52:00,foot
59.868878,30.320850,2018-05-01T17:52:10,foot
59.868880,30.320841,2018-05-01T17:52:20,foot
59.868885,30.320847,2018-05-01T17:52:30,foot
59.868886,30.320846,2018-05-01T17:52:40,foot
59.868877,30.320849,2018-05-01T17:52:50,foot
59.868879,30.320848,2018-05-01T17:53:00,foot
59.868879,30.320842,2018-05-01T17:53:10,foot
59.868877,30.320848,2018-05-01T17:53:20,foot
59.868878,30.320847,2018-05-01T17:53:30,foot
59.868886,30.320845,2018-05-01T17:53:40,foot
59.868881,30.320843,2018-05-01T17:53:50,foot
59.868879,30.320846,2018-05-01T17:54:00,foot
59.868879,30.320841,2018-05-01T17:54:10,foot
59.868884,30.320841,2018-05-01T17:54:20,foot
59.868878,30.320849,2018-05-01T17:54:30,foot
59.868878,30.320844,2018-05-01T17:54:40,foot
59.868886,30.320843,2018-05-01T17:54:50,foot
59.868882,30.320847,2018-05-01T17:55:00,foot
59.868879,30.320845,2018-05-01T17:55:10,foot
59.868886,30.320846,2018-05-01T17:55:20,foot
59.868880,30.320849,2018-05-01T17:55:30,foot
59.868879,30.320846,2018-05-01T17:55:40,foot
59.868881,30.320846,2018-05-01T17:55:50,foot
59.868884,30.320849,2018-05-01T17:56:00,foot
59.868877,30.320843,2018-05-01T17:56:10,foot
59.868882,30.320845,2018-05-01T17:56:20,foot
59.868880,30.320846,2018-05-01T17:56:30,foot
59.868880,30.320847,2018-05-01T17:56:40,foot
59.868883,30.320842,2018-05-01T17:56:50,foot
59.868886,30.320846,2018-05-01T17:57:00,foot
59.868879,30.320842,2018-05-01T17:57:10,foot
59.868884,30.320841,2018-05-01T17:57:20,foot
59.868885,30.320846,2018-05-01T17:57:30,foot
59.868883,30.320845,2018-05-01T17:57:40,foot
59.868884,30.320847,2018-05-01T17:57:50,foot
59.868879,30.320847,2018-05-01T17:58:00,foot
59.868882,30.320844,2018-05-01T17:58:10,foot
59.868882,30.320841,2018-05-01T17:58:20,foot
59.868880,30.320847,2018-05-01T17:58:30,foot
59.868882,30.320849,2018-05-01T17:58:40,foot
59.868884,30.320843,2018-05-01T17:58:50,foot
59.868877,30.320843,2018-05-01T17:59:00,foot
59.868886,30.320849,2018-05-01T17:59:10,foot
59.868886,30.320843,2018-05-01T17:59:20,foot
59.868881,30.320842,2018-05-01T17:59:30,foot
59.868883,30.320850,2018-05-01T17:59:40,foot
59.868882,30.320846,2018-05-01T17:59:50,foot
59.868878,30.320843,2018-05-01T18:00:00,foot
59.868879,30.320850,2018-05-01T18:00:10,foot
59.868878,30.320849,2018-05-01T18:00:20,foot
59.868877,30.320841,2018-05-01T18:00:30,foot
59.868884,30.320850,2018-05-01T18:00:40,foot
59.868885,30.320841,2018-05-01T18:00:50,foot
59.868880,30.320845,2018-05-01T18:01:00,foot
59.868877,30.320841,2018-05-01T18:01:10,foot
59.868877,30.320843,2018-05-01T18:01:20,foot
59.868886,30.320848,2018-05-01T18:01:30,foot
59.868878,30.320843,2018-05-01T18:01:40,foot
59.868879,30.320841,2018-05-01T18:01:50,foot
59.868882,30.320842,2018-05-01T18:02:00,foot
59.868884,30.320846,2018-05-01T18:02:10,foot
59.868878,30.320845,2018-05-01T18:02:20,foot
59.868884,30.320841,2018-05-01T18:02:30,foot
59.868883,30.320844,2018-05-01T18:02:40,foot
59.868879,30.320844,2018-05-01T18:02:50,foot
59.868879,30.320849,2018-05-01T18:03:00,foot
59.868878,30.320850,2018-05-01T18:03:10,foot
59.868877,30.320845,2018-05-01T18:03:20,foot
59.868881,30.320845,2018-05-01T18:03:30,foot
59.868882,30.320846,2018-05-01T18:03:40,foot
59.868878,30.320846,2018-05-01T18:03:50,foot
59.868879,30.320848,2018-05-01T18:04:00,foot
59.868877,30.320850,2018-05-01T18:04:10,foot
59.868880,30.320850,2018-05-01T18:04:20,foot
59.868885,30.320842,2018-05-01T18:04:30,foot
59.868886,30.320842,2018-05-01T18:04:40,foot
59.868886,30.320845,2018-05-01T18:04:50,foot
59.868880,30.320850,2018-05-01T18:05:00,foot
59.868882,30.320847,2018-05-01T18:05:10,foot
59.868885,30.320843,2018-05-01T18:05:20,foot
59.868886,30.320844,2018-05-01T18:05:30,foot
59.868884,30.320847,2018-05-01T18:05:40,foot
59.868877,30.320841,2018-05-01T18:05:50,foot
59.868880,30.320842,2018-05-01T18:06:00,foot
59.868886,30.320850,2018-05-01T18:06:10,foot
59.868884,30.320849,2018-05-01T18:06:20,foot
59.868886,30.320842,2018-05-01T18:06:30,foot
59.868877,30.320843,2018-05-01T18:06:40,foot
59.868885,30.320842,2018-05-01T18:06:50,foot
59.868877,30.320844,2018-05-01T18:07:00,foot
59.868884,30.320841,2018-05-01T18:07:10,foot
59.868886,30.320841,2018-05-01T18:07:20,foot
59.868880,30.320841,2018-05-01T18:07:30,foot
59.868883,30.320842,2018-05-01T18:07:40,foot
59.868885,30.320846,2018-05-01T18:07:50,foot
59.868884,30.320849,2018-05-01T18:08:00,foot
59.868884,30.320842,2018-05-01T18:08:10,foot
59.868880,30.320844,2018-05-01T18:08:20,foot
59.868882,30.320849,2018-05-01T18:08:30,foot
59.868885,30.320847,2018-05-01T18:08:40,foot
59.868884,30.320843,2018-05-01T18:08:50,foot
59.868886,30.320845,2018-05-01T18:09:00,foot
59.868883,30.320846,2018-05-01T18:09:10,foot
59.868885,30.320846,2018-05-01T18:09:20,foot
59.868884,30.320842,2018-05-01T18:09:30,foot
59.868877,30.320848,2018-05-01T18:09:40,foot
59.868880,30.320849,2018-05-01T18:09:50,foot
59.868884,30.320847,2018-05-01T18:10:00,foot
59.868880,30.320841,2018-05-01T18:10:10,foot
59.868881,30.320846,2018-05-01T18:10:20,foot
59.868880,30.320841,2018-05-01T18:10:30,foot
59.868880,30.320844,2018-05-01T18:10:40,foot
59.868879,30.320842,2018-05-01T18:10:50,foot
59.868879,30.320847,2018-05-01T18:11:00,foot
59.868880,30.320849,2018-05-01T18:11:10,foot
59.868878,30.320847,2018-05-01T18:11:20,foot
59.868880,30.320849,2018-05-01T18:11:30,foot
59.868878,30.320841,2018-05-01T18:11:40,foot
59.868879,30.320843,2018-05-01T18:11:50,foot
59.868882,30.320847,2018-05-01T18:12:00,foot
59.868884,30.320841,2018-05-01T18:12:10,foot
59.868877,30.320848,2018-05-01T18:12:20,foot
59.868882,30.320847,2018-05-01T18:12:30,foot
59.868880,30.320842,2018-05-01T18:12:40,foot
59.868878,30.320847,2018-05-01T18:12:50,foot
59.868884,30.320849,2018-05-01T18:13:00,foot
59.868878,30.320850,2018-05-01T18:13:10,foot
59.868878,30.320848,2018-05-01T18:13:20,foot
59.868879,30.320845,2018-05-01T18:13:30,foot
59.868882,30.320850,2018-05-01T18:13:40,foot
59.868883,30.320844,2018-05-01T18:13:50,foot
59.868880,30.320849,2018-05-01T18:14:00,foot
59.868884,30.320841,2018-05-01T18:14:10,foot
59.868882,30.320841,2018-05-01T18:14:20,foot
59.868877,30.320845,2018-05-01T18:14:30,foot
59.868878,30.320843,2018-05-01T18:14:40,foot
59.868882,30.320842,2018-05-01T18:14:50,foot
59.868883,30.320848,2018-05-01T18:15:00,foot
59.868879,30.320849,2018-05-01T18:15:10,foot
59.868884,30.320841,2018-05-01T18:15:20,foot
59.868885,30.320849,2018-05-01T18:15:30,foot
59.868883,30.320844,2018-05-01T18:15:40,foot
59.868883,30.320845,2018-05-01T18:15:50,foot
59.868879,30.320844,2018-05-01T18:16:00,foot
59.868886,30.320845,2018-05-01T18:16:10,foot
59.868878,30.320848,2018-05-01T18:16:20,foot
59.868886,30.320842,2018-05-01T18:16:30,foot
59.868878,30.320841,2018-05-01T18:16:40,foot
59.868885,30.320850,2018-05-01T18:16:50,foot
59.868878,30.320845,2018-05-01T18:17:00,foot
59.868886,30.320847,2018-05-01T18:17:10,foot
59.868878,30.320847,2018-05-01T18:17:20,foot
59.868881,30.320846,2018-05-01T18:17:30,foot
59.868881,30.320849,2018-05-01T18:17:40,foot
59.868884,30.320841,2018-05-01T18:17:50,foot
59.868886,30.320848,2018-05-01T18:18:00,foot
59.868878,30.320843,2018-05-01T18:18:10,foot
59.868879,30.320843,2018-05-01T18:18:20,foot
59.868883,30.320843,2018-05-01T18:18:30,foot
59.868883,30.320850,2018-05-01T18:18:40,foot
59.868878,30.320849,2018-05-01T18:18:50,foot
59.868879,30.320849,2018-05-01T18:19:00,foot
59.868879,30.320848,2018-05-01T18:19:10,foot
59.868881,30.320848,2018-05-01T18:19:20,foot
59.868878,30.320841,2018-05-01T18:19:30,foot
59.868880,30.320843,2018-05-01T18:19:40,foot
59.868877,30.320841,2018-05-01T18:19:50,foot
59.868855,30.321073,2018-05-01T18:20:00,foot
59.868834,30.321305,2018-05-01T18:20:10,foot
59.868812,30.321536,2018-05-01T18:20:20,foot
59.868791,30.321768,2018-05-01T18:20:30,foot
59.868769,30.322000,2018-05-01T18:20:40,foot
59.868826,30.321917,2018-05-01T18:20:50,foot
59.868802,30.321961,2018-05-01T18:21:00,foot
59.868818,30.321955,2018-05-01T18:21:10,foot
59.868818,30.321954,2018-05-01T18:21:20,foot
59.868817,30.321953,2018-05-01T18:21:30,foot
59.868816,30.321954,2018-05-01T18:21:40,foot
59.868818,30.321955,2018-05-01T18:21:50,foot
59.868825,30.321957,2018-05-01T18:22:00,foot
59.868821,30.321955,2018-05-01T18:22:10,foot
59.868824,30.321954,2018-05-01T18:22:20,foot
59.868825,30.321956,2018-05-01T18:22:30,foot
59.868824,30.321963,2018-05-01T18:22:40,foot
59.868823,30.321961,2018-05-01T18:22:50,foot
59.868827,30.321956,2018-05-01T18:23:00,foot
59.868827,30.321962,2018-05-01T18:23:10,foot
59.868822,30.321955,2018-05-01T18:23:20,foot
59.868825,30.321958,2018-05-01T18:23:30,foot
59.868821,30.321960,2018-05-01T18:23:40,foot
59.868821,30.321957,2018-05-01T18:23:50,foot
59.868825,30.321957,2018-05-01T18:24:00,foot
59.868826,30.321961,2018-05-01T18:24:10,foot
59.868823,30.321963,2018-05-01T18:24:20,foot
59.868823,30.321963,2018-05-01T18:24:30,foot
59.868819,30.321959,2018-05-01T18:24:40,foot
59.868827,30.321963,2018-05-01T18:24:50,foot
59.868820,30.321954,2018-05-01T18:25:00,foot
59.868820,30.321954,2018-05-01T18:25:10,foot
59.868825,30.321960,2018-05-01T18:25:20,foot
59.868825,30.321958,2018-05-01T18:25:30,foot
59.868825,30.321958,2018-05-01T18:25:40,foot
59.868825,30.321958,2018-05-01T18:25:50,foot
59.868827,30.321956,2018-05-01T18:26:00,foot
59.868824,30.321963,2018-05-01T18:26:10,foot
59.868821,30.321954,2018-05-01T18:26:20,foot
59.868821,30.321960,2018-05-01T18:26:30,foot
59.868826,30.321963,2018-05-01T18:26:40,foot
59.868824,30.321960,2018-05-01T18:26:50,foot
59.868819,30.321959,2018-05-01T18:27:00,foot
59.868826,30.321958,2018-05-01T18:27:10,foot
59.868826,30.321957,2018-05-01T18:27:20,foot
59.868821,30.321957,2018-05-01T18:27:30,foot
59.868824,30.321957,2018-05-01T18:27:40,foot
59.868826,30.321955,2018-05-01T18:27:50,foot
59.868822,30.321957,2018-05-01T18:28:00,foot
59.868821,30.321961,2018-05-01T18:28:10,foot
59.868822,30.321957,2018-05-01T18:28:20,foot
59.868826,30.321955,2018-05-01T18:28:30,foot
59.868823,30.321955,2018-05-01T18:28:40,foot
59.868826,30.321959,2018-05-01T18:28:50,foot
59.868826,30.321960,2018-05-01T18:29:00,foot
59.868821,30.321961,2018-05-01T18:29:10,foot
59.868825,30.321960,2018-05-01T18:29:20,foot
59.868827,30.321963,2018-05-01T18:29:30,foot
59.868824,30.321963,2018-05-01T18:29:40,foot
59.868824,30.321954,2018-05-01T18:29:50,foot
59.868827,30.321956,2018-05-01T18:30:00,foot
59.868822,30.321954,2018-05-01T18:30:10,foot
59.868825,30.321959,2018-05-01T18:30:20,foot
59.868819,30.321959,2018-05-01T18:30:30,foot
59.868821,30.321957,2018-05-01T18:30:40,foot
59.868822,30.321956,2018-05-01T18:30:50,foot
59.868824,30.321960,2018-05-01T18:31:00,foot
59.868823,30.321955,2018-05-01T18:31:10,foot
59.868826,30.321958,2018-05-01T18:31:20,foot
59.868824,30.321960,2018-05-01T18:31:30,foot
59.868823,30.321955,2018-05-01T18:31:40,foot
59.868826,30.321962,2018-05-01T18:31:50,foot
59.868822,30.321956,2018-05-01T18:32:00,foot
59.868819,30.321957,2018-05-01T18:32:10,foot
59.868818,30.321955,2018-05-01T18:32:20,foot
59.868827,30.321957,2018-05-01T18:32:30,foot
59.868821,30.321959,2018-05-01T18:32:40,foot
59.868823,30.321959,2018-05-01T18:32:50,foot
59.868822,30.321962,2018-05-01T18:33:00,foot
59.868822,30.321956,2018-05-01T18:33:10,foot
59.868824,30.321962,2018-05-01T18:33:20,foot
59.868823,30.321962,2018-05-01T18:33:30,foot
59.868818,30.321958,2018-05-01T18:33:40,foot
59.868822,30.321955,2018-05-01T18:33:50,foot
59.868823,30.321957,2018-05-01T18:34:00,foot
59.868822,30.321960,2018-05-01T18:34:10,foot
59.868820,30.321963,2018-05-01T18:34:20,foot
59.868818,30.321956,2018-05-01T18:34:30,foot
59.868819,30.321959,2018-05-01T18:34:40,foot
59.868825,30.321962,2018-05-01T18:34:50,foot
59.868818,30.321961,2018-05-01T18:35:00,foot
59.868818,30.321961,2018-05-01T18:35:10,foot
59.868826,30.321957,2018-05-01T18:35:20,foot
59.868825,30.321959,2018-05-01T18:35:30,foot
59.868820,30.321954,2018-05-01T18:35:40,foot
59.868823,30.321961,2018-05-01T18:35:50,foot
59.868821,30.321957,2018-05-01T18:36:00,foot
59.868825,30.321961,2018-05-01T18:36:10,foot
59.868818,30.321955,2018-05-01T18:36:20,foot
59.868824,30.321956,2018-05-01T18:36:30,foot
59.868821,30.321963,2018-05-01T18:36:40,foot
59.868819,30.321963,2018-05-01T18:36:50,foot
59.868826,30.321958,2018-05-01T18:37:00,foot
59.868823,30.321959,2018-05-01T18:37:10,foot
59.868822,30.321962,2018-05-01T18:37:20,foot
59.868818,30.321956,2018-05-01T18:37:30,foot
59.868827,30.321960,2018-05-01T18:37:40,foot
59.868822,30.321963,2018-05-01T18:37:50,foot
59.868822,30.321954,2018-05-01T18:38:00,foot
59.868824,30.321963,2018-05-01T18:38:10,foot
59.868822,30.321962,2018-05-01T18:38:20,foot
59.868824,30.321962,2018-05-01T18:38:30,foot
59.868819,30.321960,2018-05-01T18:38:40,foot
59.868821,30.321962,2018-05-01T18:38:50,foot
59.868825,30.321961,2018-05-01T18:39:00,foot
59.868826,30.321959,2018-05-01T18:39:10,foot
59.868825,30.321954,2018-05-01T18:39:20,foot
59.868819,30.321957,2018-05-01T18:39:30,foot
59.868826,30.321957,2018-05-01T18:39:40,foot
59.868819,30.321954,2018-05-01T18:39:50,foot
59.868826,30.321954,2018-05-01T18:40:00,foot
59.868819,30.321957,2018-05-01T18:40:10,foot
59.868819,30.321961,2018-05-01T18:40:20,foot
59.868827,30.321960,2018-05-01T18:40:30,foot
59.868818,30.321958,2018-05-01T18:40:40,foot
59.868818,30.321960,2018-05-01T18:40:50,foot
59.868822,30.321963,2018-05-01T18:41:00,foot
59.868819,30.321963,2018-05-01T18:41:10,foot
59.868820,30.321959,2018-05-01T18:41:20,foot
59.868825,30.321956,2018-05-01T18:41:30,foot
59.868821,30.321959,2018-05-01T18:41:40,foot
59.868819,30.321957,2018-05-01T18:41:50,foot
59.868821,30.321960,2018-05-01T18:42:00,foot
59.868826,30.321963,2018-05-01T18:42:10,foot
59.868826,30.321957,2018-05-01T18:42:20,foot
59.868822,30.321959,2018-05-01T18:42:30,foot
59.868818,30.321958,2018-05-01T18:42:40,foot
59.868824,30.321960,2018-05-01T18:42:50,foot
59.868818,30.321963,2018-05-01T18:43:00,foot
59.868824,30.321961,2018-05-01T18:43:10,foot
59.868823,30.321954,2018-05-01T18:43:20,foot
59.868827,30.321962,2018-05-01T18:43:30,foot
59.868818,30.321962,2018-05-01T18:43:40,foot
59.868818,30.321962,2018-05-01T18:43:50,foot
59.868826,30.321956,2018-05-01T18:44:00,foot
59.868827,30.321960,2018-05-01T18:44:10,foot
59.868818,30.321955,2018-05-01T18:44:20,foot
59.868825,30.321956,2018-05-01T18:44:30,foot
59.868824,30.321959,2018-05-01T18:44:40,foot
59.868821,30.321962,2018-05-01T18:44:50,foot
59.868824,30.321962,2018-05-01T18:45:00,foot
59.868824,30.321961,2018-05-01T18:45:10,foot
59.868820,30.321962,2018-05-01T18:45:20,foot
59.868824,30.321960,2018-05-01T18:45:30,foot
59.868827,30.321959,2018-05-01T18:45:40,foot
59.868819,30.321955,2018-05-01T18:45:50,foot
59.868827,30.321963,2018-05-01T18:46:00,foot
59.868821,30.321963,2018-05-01T18:46:10,foot
59.868827,30.321961,2018-05-01T18:46:20,foot
59.868819,30.321954,2018-05-01T18:46:30,foot
59.868826,30.321955,2018-05-01T18:46:40,foot
59.868827,30.321957,2018-05-01T18:46:50,foot
59.868823,30.321954,2018-05-01T18:47:00,foot
59.868821,30.321959,2018-05-01T18:47:10,foot
59.868821,30.321962,2018-05-01T18:47:20,foot
59.868820,30.321958,2018-05-01T18:47:30,foot
59.868818,30.321955,2018-05-01T18:47:40,foot
59.868822,30.321963,2018-05-01T18:47:50,foot
59.868821,30.321954,2018-05-01T18:48:00,foot
59.868827,30.321955,2018-05-01T18:48:10,foot
59.868825,30.321960,2018-05-01T18:48:20,foot
59.868824,30.321962,2018-05-01T18:48:30,foot
59.868818,30.321962,2018-05-01T18:48:40,foot
59.868821,30.321963,2018-05-01T18:48:50,foot
59.868824,30.321958,2018-05-01T18:49:00,foot
59.868827,30.321963,2018-05-01T18:49:10,foot
59.868821,30.321961,2018-05-01T18:49:20,foot
59.868826,30.321954,2018-05-01T18:49:30,foot
59.868822,30.321954,2018-05-01T18:49:40,foot
59.868821,30.321956,2018-05-01T18:49:50,foot
59.868823,30.321956,2018-05-01T18:50:00,foot
59.868821,30.321958,2018-05-01T18:50:10,foot
59.868824,30.321955,2018-05-01T18:50:20,foot
59.868822,30.321961,2018-05-01T18:50:30,foot
59.868819,30.321957,2018-05-01T18:50:40,foot
59.868827,30.321962,2018-05-01T18:50:50,foot
59.868822,30.321962,2018-05-01T18:51:00,foot
59.868825,30.321960,2018-05-01T18:51:10,foot
59.868823,30.321961,2018-05-01T18:51:20,foot
59.868827,30.321960,2018-05-01T18:51:30,foot
59.868827,30.321958,2018-05-01T18:51:40,foot
59.868824,30.321960,2018-05-01T18:51:50,foot
59.868818,30.321954,2018-05-01T18:52:00,foot
59.868819,30.321952,2018-05-01T18:52:10,foot
59.868816,30.321950,2018-05-01T18:52:20,foot
59.868817,30.321952,2018-05-01T18:52:30,foot
59.868818,30.321954,2018-05-01T18:52:40,foot
59.868817,30.321954,2018-05-01T18:52:50,foot
59.868818,30.321953,2018-05-01T18:53:00,foot
59.868818,30.321955,2018-05-01T18:53:10,foot
59.868816,30.321954,2018-05-01T18:53:20,foot
59.868818,30.321950,2018-05-01T18:53:30,foot
59.868815,30.321954,2018-05-01T18:53:40,foot
59.868819,30.321954,2018-05-01T18:53:50,foot
59.850890,30.269374,2018-04-08T11:00:50,metro
59.851069,30.269284,2018-04-08T11:01:00,metro
59.851248,30.269194,2018-04-08T11:01:10,metro
59.851427,30.269103,2018-04-08T11:01:20,metro
59.851607,30.269013,2018-04-08T11:01:30,metro
59.851786,30.268923,2018-04-08T11:01:40,metro
59.851965,30.268833,2018-04-08T11:01:50,metro
59.852144,30.268742,2018-04-08T11:02:00,metro
59.852323,30.268652,2018-04-08T11:02:10,metro
59.852502,30.268562,2018-04-08T11:02:20,metro
59.852681,30.268472,2018-04-08T11:02:30,metro
59.852861,30.268382,2018-04-08T11:02:40,metro
59.853040,30.268291,2018-04-08T11:02:50,metro
59.853219,30.268201,2018-04-08T11:03:00,metro
59.853398,30.268111,2018-04-08T11:03:10,metro
59.853577,30.268021,2018-04-08T11:03:20,metro
59.853756,30.267930,2018-04-08T11:03:30,metro
59.853935,30.267840,2018-04-08T11:03:40,metro
59.854115,30.267750,2018-04-08T11:03:50,metro
59.854294,30.267660,2018-04-08T11:04:00,metro
59.854473,30.267570,2018-04-08T11:04:10,metro
59.854652,30.267479,2018-04-08T11:04:20,metro
59.854831,30.267389,2018-04-08T11:04:30,metro
59.855010,30.267299,2018-04-08T11:04:40,metro
59.855189,30.267209,2018-04-08T11:04:50,metro
59.855369,30.267118,2018-04-08T11:05:00,metro
59.855548,30.267028,2018-04-08T11:05:10,metro
59.855727,30.266938,2018-04-08T11:05:20,metro
59.855906,30.266848,2018-04-08T11:05:30,metro
59.856085,30.266758,2018-04-08T11:05:40,metro
59.856264,30.266667,2018-04-08T11:05:50,metro
59.856443,30.266577,2018-04-08T11:06:00,metro
59.856623,30.266487,2018-04-08T11:06:10,metro
59.856802,30.266397,2018-04-08T11:06:20,metro
59.856981,30.266306,2018-04-08T11:06:30,metro
59.857160,30.266216,2018-04-08T11:06:40,metro
59.857339,30.266126,2018-04-08T11:06:50,metro
59.857518,30.266036,2018-04-08T11:07:00,metro
59.857697,30.265946,2018-04-08T11:07:10,metro
59.857877,30.265855,2018-04-08T11:07:20,metro
59.858056,30.265765,2018-04-08T11:07:30,metro
59.858235,30.265675,2018-04-08T11:07:40,metro
59.858414,30.265585,2018-04-08T11:07:50,metro
59.858593,30.265494,2018-04-08T11:08:00,metro
59.858772,30.265404,2018-04-08T11:08:10,metro
59.858952,30.265314,2018-04-08T11:08:20,metro
59.859131,30.265224,2018-04-08T11:08:30,metro
59.859310,30.265134,2018-04-08T11:08:40,metro
59.859489,30.265043,2018-04-08T11:08:50,metro
59.859668,30.264953,2018-04-08T11:09:00,metro
59.859847,30.264863,2018-04-08T11:09:10,metro
59.860026,30.264773,2018-04-08T11:09:20,metro
59.860206,30.264682,2018-04-08T11:09:30,metro
59.860385,30.264592,2018-04-08T11:09:40,metro
59.860564,30.264502,2018-04-08T11:09:50,metro
59.860743,30.264412,2018-04-08T11:10:00,metro
59.860922,30.264322,2018-04-08T11:10:10,metro
59.861101,30.264231,2018-04-08T11:10:20,metro
59.861280,30.264141,2018-04-08T11:10:30,metro
59.861460,30.264051,2018-04-08T11:10:40,metro
59.861639,30.263961,2018-04-08T11:10:50,metro
59.861818,30.263870,2018-04-08T11:11:00,metro
59.861997,30.263780,2018-04-08T11:11:10,metro
59.862176,30.263690,2018-04-08T11:11:20,metro
59.862355,30.263600,2018-04-08T11:11:30,metro
59.862534,30.263510,2018-04-08T11:11:40,metro
59.862714,30.263419,2018-04-08T11:11:50,metro
59.862893,30.263329,2018-04-08T11:12:00,metro
59.863072,30.263239,2018-04-08T11:12:10,metro
59.863251,30.263149,2018-04-08T11:12:20,metro
59.863430,30.263058,2018-04-08T11:12:30,metro
59.863609,30.262968,2018-04-08T11:12:40,metro
59.863788,30.262878,2018-04-08T11:12:50,metro
59.863968,30.262788,2018-04-08T11:13:00,metro
59.864147,30.262698,2018-04-08T11:13:10,metro
59.864326,30.262607,2018-04-08T11:13:20,metro
59.864505,30.262517,2018-04-08T11:13:30,metro
59.864684,30.262427,2018-04-08T11:13:40,metro
59.864863,30.262337,2018-04-08T11:13:50,metro
59.865042,30.262246,2018-04-08T11:14:00,metro
59.865222,30.262156,2018-04-08T11:14:10,metro
59.865401,30.262066,2018-04-08T11:14:20,metro
59.865580,30.261976,2018-04-08T11:14:30,metro
59.865759,30.261886,2018-04-08T11:14:40,metro
59.865938,30.261795,2018-04-08T11:14:50,metro
59.866117,30.261705,2018-04-08T11:15:00,metro
